classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.text,data.gold_standard,data.aggregation_version
405677578,libnn,2181624.0,16423,T4,2022-03-28 23:37:44 UTC,51114719,text_extractor,,False,3.6.0
405677586,TiaMHall,2180620.0,16423,T2,2022-03-28 23:37:49 UTC,50837431,text_extractor,"Third: That the presmises shall not be owned or occupied by negroes or persons of negro blood, provided that this
shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by
the occupants of the dwelling on said land.
",False,3.6.0
405677586,TiaMHall,2180620.0,16423,T4,2022-03-28 23:37:49 UTC,50837431,text_extractor,,False,3.6.0
405677620,tim_maps,2143993.0,16423,T2,2022-03-28 23:38:00 UTC,50989422,text_extractor,"That the said property shall not be sold, leased or rented to any negro or person of African descent. ",False,3.6.0
405677620,tim_maps,2143993.0,16423,T4,2022-03-28 23:38:00 UTC,50989422,text_extractor,,False,3.6.0
405677704,tim_maps,2143993.0,16423,T2,2022-03-28 23:38:35 UTC,51492098,text_extractor,"That the said property shall not .be sold, leased or rented to any Negro or person of African descent. ",False,3.6.0
405677704,tim_maps,2143993.0,16423,T4,2022-03-28 23:38:35 UTC,51492098,text_extractor,,False,3.6.0
405677754,libnn,2181624.0,16423,T2,2022-03-28 23:38:59 UTC,51716863,text_extractor,"said property shall be used solely as a place for the burial of the dead of the white
Trace and that right of interment in lot__or any part thereof shall not be sold or conveyed to any person of persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent",False,3.6.0
405677754,libnn,2181624.0,16423,T4,2022-03-28 23:38:59 UTC,51716863,text_extractor,,False,3.6.0
405677854,zacharytumlin,2448014.0,16423,T2,2022-03-28 23:39:43 UTC,50723323,text_extractor,"THIRD_ That the premises shall not be occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling house on said land.",False,3.6.0
405677854,zacharytumlin,2448014.0,16423,T4,2022-03-28 23:39:43 UTC,50723323,text_extractor,"SEVENTH All covenants binding upon the parties of the second part, except the third covenant concerning the occupation by negroes or persons of negro blood, shall conclude and expire January 1st 1948, and that all covenants on the part of the parties of the second part shall be covenants running with the land and shall be binding upon the said parties of the second part their heirs, assigns and executors and administrators.",False,3.6.0
405677922,TiaMHall,2180620.0,16423,T2,2022-03-28 23:40:08 UTC,51114861,text_extractor,". The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be con-
strued to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or
tenant thereof.",False,3.6.0
405677922,TiaMHall,2180620.0,16423,T4,2022-03-28 23:40:08 UTC,51114861,text_extractor,,False,3.6.0
405677973,libnn,2181624.0,16423,T2,2022-03-28 23:40:24 UTC,50837361,text_extractor,"Eighth: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased or rented to persons of the negro
blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants
whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
405677973,libnn,2181624.0,16423,T4,2022-03-28 23:40:24 UTC,50837361,text_extractor,,False,3.6.0
405678111,zacharytumlin,2448014.0,16423,T2,2022-03-28 23:41:26 UTC,50837639,text_extractor,,,3.6.0
405678111,zacharytumlin,2448014.0,16423,T4,2022-03-28 23:41:26 UTC,50837639,text_extractor,,False,3.6.0
405678347,zacharytumlin,2448014.0,16423,T2,2022-03-28 23:42:55 UTC,50614886,text_extractor,"THIRD. That the premises shall not be
owned or occupied by negroes or persons or negro blood, provided that this shall not
be construed to prevent the living upon the premises of any negro who is employed for
domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
405678347,zacharytumlin,2448014.0,16423,T4,2022-03-28 23:42:55 UTC,50614886,text_extractor,,False,3.6.0
405765396,abracey,2418206.0,16423,T2,2022-03-29 13:27:21 UTC,50723270,text_extractor,,,3.6.0
405765396,abracey,2418206.0,16423,T4,2022-03-29 13:27:21 UTC,50723270,text_extractor,,False,3.6.0
405765522,abracey,2418206.0,16423,T2,2022-03-29 13:28:08 UTC,50837405,text_extractor,,,3.6.0
405765522,abracey,2418206.0,16423,T4,2022-03-29 13:28:08 UTC,50837405,text_extractor,,False,3.6.0
405765847,abracey,2418206.0,16423,T2,2022-03-29 13:30:01 UTC,51283989,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof. ",False,3.6.0
405765847,abracey,2418206.0,16423,T4,2022-03-29 13:30:01 UTC,51283989,text_extractor,"Mentions Duke University
",False,3.6.0
405765848,abracey,2418206.0,16423,T2,2022-03-29 13:30:01 UTC,50614625,text_extractor,,,3.6.0
405765848,abracey,2418206.0,16423,T4,2022-03-29 13:30:01 UTC,50614625,text_extractor,,False,3.6.0
405765982,abracey,2418206.0,16423,T2,2022-03-29 13:30:49 UTC,50989462,text_extractor,,,3.6.0
405765982,abracey,2418206.0,16423,T4,2022-03-29 13:30:49 UTC,50989462,text_extractor,,False,3.6.0
405766381,abracey,2418206.0,16423,T2,2022-03-29 13:32:49 UTC,51492613,text_extractor,"And second parties as evidenced by the acceptance of his,indenture, expressly agrees as a part of the consideration
for this conveyance, that said property shall be used,as place for the burial of the dead of the white rate, and that
right of interment in lot - or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent;",False,3.6.0
405766381,abracey,2418206.0,16423,T4,2022-03-29 13:32:49 UTC,51492613,text_extractor,,False,3.6.0
405988784,abracey,2418206.0,16423,T2,2022-03-30 12:09:17 UTC,50614728,text_extractor,"7. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this
shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
405988784,abracey,2418206.0,16423,T4,2022-03-30 12:09:17 UTC,50614728,text_extractor,,False,3.6.0
405988931,abracey,2418206.0,16423,T2,2022-03-30 12:10:16 UTC,51492311,text_extractor,,,3.6.0
405988931,abracey,2418206.0,16423,T4,2022-03-30 12:10:16 UTC,51492311,text_extractor,,False,3.6.0
405989187,abracey,2418206.0,16423,T2,2022-03-30 12:12:12 UTC,51114626,text_extractor,"The above property is subject to the following restrictive covenants:
FIRST: Used for white residential purposes only;",False,3.6.0
405989187,abracey,2418206.0,16423,T4,2022-03-30 12:12:12 UTC,51114626,text_extractor,,False,3.6.0
405989387,abracey,2418206.0,16423,T2,2022-03-30 12:13:32 UTC,50614473,text_extractor,"; it being distinctly understood that this lot
is to be used solely by the party of the second part for a school lot for children of the
white race, ",False,3.6.0
405989387,abracey,2418206.0,16423,T4,2022-03-30 12:13:32 UTC,50614473,text_extractor,,False,3.6.0
405989619,abracey,2418206.0,16423,T2,2022-03-30 12:14:53 UTC,50989520,text_extractor,,,3.6.0
405989619,abracey,2418206.0,16423,T4,2022-03-30 12:14:53 UTC,50989520,text_extractor,,False,3.6.0
405989660,abracey,2418206.0,16423,T2,2022-03-30 12:15:07 UTC,50722691,text_extractor,,,3.6.0
405989660,abracey,2418206.0,16423,T4,2022-03-30 12:15:07 UTC,50722691,text_extractor,,False,3.6.0
406084138,not-logged-in-dd671c4438ba795ce48e,,16423,T2,2022-03-30 17:39:29 UTC,50837490,text_extractor,,,3.6.0
406084138,not-logged-in-dd671c4438ba795ce48e,,16423,T4,2022-03-30 17:39:29 UTC,50837490,text_extractor,,False,3.6.0
406085080,not-logged-in-fe2e8d253b3ba663f8ca,,16423,T2,2022-03-30 17:42:52 UTC,51114744,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land. ",False,3.6.0
406085080,not-logged-in-fe2e8d253b3ba663f8ca,,16423,T4,2022-03-30 17:42:52 UTC,51114744,text_extractor,racial covenant has an expiration date,False,3.6.0
406168725,not-logged-in-1b14781b87c846ff89fc,,16423,T2,2022-03-30 23:21:56 UTC,51492491,text_extractor,,,3.6.0
406168725,not-logged-in-1b14781b87c846ff89fc,,16423,T4,2022-03-30 23:21:56 UTC,51492491,text_extractor,"I cannot identify any clear language, though the first item regarding structures that can be built may indirectly apply as a racial covenant.",False,3.6.0
406169161,not-logged-in-1b14781b87c846ff89fc,,16423,T2,2022-03-30 23:25:03 UTC,51114620,text_extractor,,,3.6.0
406169161,not-logged-in-1b14781b87c846ff89fc,,16423,T4,2022-03-30 23:25:03 UTC,51114620,text_extractor,,False,3.6.0
406169372,not-logged-in-1b14781b87c846ff89fc,,16423,T2,2022-03-30 23:26:43 UTC,50722545,text_extractor,,,3.6.0
406169372,not-logged-in-1b14781b87c846ff89fc,,16423,T4,2022-03-30 23:26:43 UTC,50722545,text_extractor,,False,3.6.0
406272481,abracey,2418206.0,16423,T2,2022-03-31 13:09:46 UTC,50722784,text_extractor,,,3.6.0
406272481,abracey,2418206.0,16423,T4,2022-03-31 13:09:46 UTC,50722784,text_extractor,,False,3.6.0
406272709,abracey,2418206.0,16423,T2,2022-03-31 13:10:46 UTC,51716779,text_extractor,"EIGHTH: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of the
negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant
_servants whose time shall be the dwelling hous",False,3.6.0
406272709,abracey,2418206.0,16423,T4,2022-03-31 13:10:46 UTC,51716779,text_extractor,,False,3.6.0
406272983,abracey,2418206.0,16423,T2,2022-03-31 13:11:44 UTC,51716874,text_extractor,,,3.6.0
406272983,abracey,2418206.0,16423,T4,2022-03-31 13:11:44 UTC,51716874,text_extractor,,False,3.6.0
406273248,abracey,2418206.0,16423,T2,2022-03-31 13:12:45 UTC,51492170,text_extractor,"It is further understood and agreed that said lot shall never be owned or occupied by
a colored person.",False,3.6.0
406273248,abracey,2418206.0,16423,T4,2022-03-31 13:12:45 UTC,51492170,text_extractor,,False,3.6.0
406273517,abracey,2418206.0,16423,T2,2022-03-31 13:13:51 UTC,50837182,text_extractor,"(3) No property or building shall b e owned or occupied by the african race, except such building as may be constructed by the owners and residents of the property, for the use of their servants.",False,3.6.0
406273517,abracey,2418206.0,16423,T4,2022-03-31 13:13:51 UTC,50837182,text_extractor,,False,3.6.0
406306484,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T2,2022-03-31 15:13:58 UTC,50989371,text_extractor,,,3.6.0
406306484,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T4,2022-03-31 15:13:58 UTC,50989371,text_extractor,,False,3.6.0
406306730,not-logged-in-bcf340a7bd87b20aa90f,,16423,T2,2022-03-31 15:15:08 UTC,50837677,text_extractor,"3. NO property or buildings shall be owned or occupied by the colored race except such buildings, as may be constructed by the owners, and resident,s of the property for the use of their servants. ",False,3.6.0
406306730,not-logged-in-bcf340a7bd87b20aa90f,,16423,T4,2022-03-31 15:15:08 UTC,50837677,text_extractor,,False,3.6.0
406306732,not-logged-in-c4f7d2e931921d24dea6,,16423,T2,2022-03-31 15:15:08 UTC,50614507,text_extractor,,,3.6.0
406306732,not-logged-in-c4f7d2e931921d24dea6,,16423,T4,2022-03-31 15:15:08 UTC,50614507,text_extractor,Does not appear to have any racial covenant,False,3.6.0
406306827,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T2,2022-03-31 15:15:32 UTC,50837020,text_extractor,"That the said property shall not be sold, leased or rented to any negro or person of African descent.",False,3.6.0
406306827,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T4,2022-03-31 15:15:32 UTC,50837020,text_extractor,,False,3.6.0
406306974,not-logged-in-14f4b5b60e160ad96178,,16423,T2,2022-03-31 15:16:12 UTC,50836992,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
406306974,not-logged-in-14f4b5b60e160ad96178,,16423,T4,2022-03-31 15:16:12 UTC,50836992,text_extractor,"Note the fifth covenant, which states that the racial covenant (third item) expires on January 1, 1963.",False,3.6.0
406307137,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T2,2022-03-31 15:16:55 UTC,50837017,text_extractor,,,3.6.0
406307137,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T4,2022-03-31 15:16:55 UTC,50837017,text_extractor,,False,3.6.0
406307249,not-logged-in-b3fe8d370fcf2b189137,,16423,T2,2022-03-31 15:17:25 UTC,50989532,text_extractor,,,3.6.0
406307249,not-logged-in-b3fe8d370fcf2b189137,,16423,T4,2022-03-31 15:17:25 UTC,50989532,text_extractor,,False,3.6.0
406307334,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T2,2022-03-31 15:17:40 UTC,51716535,text_extractor,,,3.6.0
406307334,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T4,2022-03-31 15:17:40 UTC,51716535,text_extractor,,False,3.6.0
406307368,not-logged-in-3a49e4717c4fe35bfe94,,16423,T2,2022-03-31 15:17:46 UTC,50836927,text_extractor,,,3.6.0
406307368,not-logged-in-3a49e4717c4fe35bfe94,,16423,T4,2022-03-31 15:17:46 UTC,50836927,text_extractor,,False,3.6.0
406307382,not-logged-in-14f4b5b60e160ad96178,,16423,T2,2022-03-31 15:17:49 UTC,51492440,text_extractor,,,3.6.0
406307382,not-logged-in-14f4b5b60e160ad96178,,16423,T4,2022-03-31 15:17:49 UTC,51492440,text_extractor,,False,3.6.0
406307416,not-logged-in-cb683469879aa630c8e9,,16423,T2,2022-03-31 15:17:56 UTC,51114712,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only be the owner or tenant thereof. ",False,3.6.0
406307416,not-logged-in-cb683469879aa630c8e9,,16423,T4,2022-03-31 15:17:56 UTC,51114712,text_extractor,,False,3.6.0
406307573,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T2,2022-03-31 15:18:32 UTC,50722557,text_extractor,,,3.6.0
406307573,not-logged-in-f0ecb2c2bb4c322756fa,,16423,T4,2022-03-31 15:18:32 UTC,50722557,text_extractor,,False,3.6.0
406307620,not-logged-in-b7e0250ad850f327a9f7,,16423,T2,2022-03-31 15:18:46 UTC,51716530,text_extractor,The property is to be restricted to the use of the white race only. ,False,3.6.0
406307620,not-logged-in-b7e0250ad850f327a9f7,,16423,T4,2022-03-31 15:18:46 UTC,51716530,text_extractor,Contains a racial covenant,False,3.6.0
406307679,not-logged-in-b3fe8d370fcf2b189137,,16423,T2,2022-03-31 15:19:00 UTC,50837281,text_extractor,,,3.6.0
406307679,not-logged-in-b3fe8d370fcf2b189137,,16423,T4,2022-03-31 15:19:00 UTC,50837281,text_extractor,,False,3.6.0
406308057,mreed1,2450839.0,16423,T2,2022-03-31 15:20:25 UTC,50722966,text_extractor,,,3.6.0
406308057,mreed1,2450839.0,16423,T4,2022-03-31 15:20:25 UTC,50722966,text_extractor,,False,3.6.0
406308092,not-logged-in-b7e0250ad850f327a9f7,,16423,T2,2022-03-31 15:20:34 UTC,50837219,text_extractor,,,3.6.0
406308092,not-logged-in-b7e0250ad850f327a9f7,,16423,T4,2022-03-31 15:20:34 UTC,50837219,text_extractor,,False,3.6.0
406308396,not-logged-in-4d8f59f9aeefa1d23bcc,,16423,T2,2022-03-31 15:21:48 UTC,51492571,text_extractor,,,3.6.0
406308396,not-logged-in-4d8f59f9aeefa1d23bcc,,16423,T4,2022-03-31 15:21:48 UTC,51492571,text_extractor,,False,3.6.0
406308471,not-logged-in-cb683469879aa630c8e9,,16423,T2,2022-03-31 15:22:10 UTC,50722770,text_extractor,,,3.6.0
406308471,not-logged-in-cb683469879aa630c8e9,,16423,T4,2022-03-31 15:22:10 UTC,50722770,text_extractor,,False,3.6.0
406308564,not-logged-in-659710ede3e154dc3133,,16423,T2,2022-03-31 15:22:33 UTC,50723370,text_extractor,That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house together with the family of such servant.,False,3.6.0
406308564,not-logged-in-659710ede3e154dc3133,,16423,T4,2022-03-31 15:22:33 UTC,50723370,text_extractor,,False,3.6.0
406308620,mreed1,2450839.0,16423,T2,2022-03-31 15:22:46 UTC,50837118,text_extractor,,,3.6.0
406308620,mreed1,2450839.0,16423,T4,2022-03-31 15:22:46 UTC,50837118,text_extractor,They mention the Mt. Olive colored Missionery Babtist Chuch,False,3.6.0
406308959,not-logged-in-659710ede3e154dc3133,,16423,T2,2022-03-31 15:24:13 UTC,50837330,text_extractor,"That the premises shall not be occupied by negroes or persons of negro blood,",False,3.6.0
406308959,not-logged-in-659710ede3e154dc3133,,16423,T4,2022-03-31 15:24:13 UTC,50837330,text_extractor,,False,3.6.0
406309188,not-logged-in-b41d4e3e878f607387cd,,16423,T2,2022-03-31 15:25:06 UTC,50837674,text_extractor,"(3) No property or building shall be owned or occupied by the colored race, except such buildings as may be constructed by the owners and residents of the property, for the uses of their servants. ",False,3.6.0
406309188,not-logged-in-b41d4e3e878f607387cd,,16423,T4,2022-03-31 15:25:06 UTC,50837674,text_extractor,"(13) It is expressly understood and agreed by the parties hereto that all of the foregoing covenants, conditions and restrictions are for the protection and general welfare of the community and shall be covenants running with the land. ",False,3.6.0
406309377,not-logged-in-659710ede3e154dc3133,,16423,T2,2022-03-31 15:26:08 UTC,51716880,text_extractor,"No property or building shall be owned or occupied by the colored race, except such buildings as may be constructed by the owners and residents of the property for use of their servants.",False,3.6.0
406309377,not-logged-in-659710ede3e154dc3133,,16423,T4,2022-03-31 15:26:08 UTC,51716880,text_extractor,,False,3.6.0
406309416,not-logged-in-b41d4e3e878f607387cd,,16423,T2,2022-03-31 15:26:17 UTC,51283908,text_extractor,,,3.6.0
406309416,not-logged-in-b41d4e3e878f607387cd,,16423,T4,2022-03-31 15:26:17 UTC,51283908,text_extractor,,False,3.6.0
406309495,not-logged-in-603d23066306e3c27688,,16423,T2,2022-03-31 15:26:41 UTC,50836997,text_extractor,"That the premises shall not be owned or occupied be negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.

All covenants binding upon the parties of the second part of their successors, heirs and assigns except the third covenant concerning the occupation of the premises by negroes or persons of negro blood, shall conclude and expire January 1, 1963 and that all covenants on the part of the parties of the second part shall be binding upon the said parties of the second part, their heirs, assigns, executors and administrators. ",False,3.6.0
406309495,not-logged-in-603d23066306e3c27688,,16423,T4,2022-03-31 15:26:41 UTC,50836997,text_extractor,"That the premises shall not be owned or occupied be negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.
",False,3.6.0
406309500,not-logged-in-b41d4e3e878f607387cd,,16423,T2,2022-03-31 15:26:41 UTC,50722831,text_extractor,,,3.6.0
406309500,not-logged-in-b41d4e3e878f607387cd,,16423,T4,2022-03-31 15:26:41 UTC,50722831,text_extractor,Handwritten,False,3.6.0
406309593,not-logged-in-659710ede3e154dc3133,,16423,T2,2022-03-31 15:27:07 UTC,50614829,text_extractor,,,3.6.0
406309593,not-logged-in-659710ede3e154dc3133,,16423,T4,2022-03-31 15:27:07 UTC,50614829,text_extractor,,False,3.6.0
406309629,mreed1,2450839.0,16423,T2,2022-03-31 15:27:16 UTC,50837657,text_extractor,No property or building shall be owned or occupied by the colored race. except such buildings as may be constructed by the owners and residents of the property for the use of their servants.,False,3.6.0
406309629,mreed1,2450839.0,16423,T4,2022-03-31 15:27:16 UTC,50837657,text_extractor,,False,3.6.0
406309661,not-logged-in-481573a5ae6f1d3e320c,,16423,T2,2022-03-31 15:27:25 UTC,51492046,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land. 

Fifth: All covenants binding upon the parties of the second part of their successors, heirs and assigns, except the third covenant concerning the occupation of the premises by negroes or persons of negro blood, shall conclude and expire January 1, 1963, and that all covenants on the part of the parties of the second part shall be binding upon the said parties of the second part, their heirs, assigns, executors and administrators. ",False,3.6.0
406309661,not-logged-in-481573a5ae6f1d3e320c,,16423,T4,2022-03-31 15:27:25 UTC,51492046,text_extractor,"I transcribed two separate stipulations. Also, the fifth stipulation states that the third stipulation will not expire. ",False,3.6.0
406309691,not-logged-in-3a49e4717c4fe35bfe94,,16423,T2,2022-03-31 15:27:31 UTC,50614866,text_extractor,"Third: That the provided premises shall not be owned by or occupied by negroes of persons of negro blood, provided that this shall not be constructed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land. 

Fifth: All covenants bind upon the parties of the second part or their successors, hairs and assigns, except the third [unclear][/unclear]",False,3.6.0
406309691,not-logged-in-3a49e4717c4fe35bfe94,,16423,T4,2022-03-31 15:27:31 UTC,50614866,text_extractor,Fifth clause is not clear in type.,False,3.6.0
406309820,not-logged-in-659710ede3e154dc3133,,16423,T2,2022-03-31 15:28:05 UTC,50837416,text_extractor,,,3.6.0
406309820,not-logged-in-659710ede3e154dc3133,,16423,T4,2022-03-31 15:28:05 UTC,50837416,text_extractor,,False,3.6.0
406309821,not-logged-in-603d23066306e3c27688,,16423,T2,2022-03-31 15:28:06 UTC,51716638,text_extractor,,,3.6.0
406309821,not-logged-in-603d23066306e3c27688,,16423,T4,2022-03-31 15:28:06 UTC,51716638,text_extractor,,False,3.6.0
406309891,not-logged-in-b7e0250ad850f327a9f7,,16423,T2,2022-03-31 15:28:23 UTC,50989453,text_extractor,"7. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro/servants whose time shall be employed for domestic purposes only by the owner of tenant thereof.",False,3.6.0
406309891,not-logged-in-b7e0250ad850f327a9f7,,16423,T4,2022-03-31 15:28:23 UTC,50989453,text_extractor,,False,3.6.0
406310018,not-logged-in-517fd07ced0edac0aa24,,16423,T2,2022-03-31 15:28:59 UTC,50614641,text_extractor,"Third: That the premises shall not be owned or occupied by negros or persons of negro blood, provided that this shall not be constructed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land. ",False,3.6.0
406310018,not-logged-in-517fd07ced0edac0aa24,,16423,T4,2022-03-31 15:28:59 UTC,50614641,text_extractor,,False,3.6.0
406310501,mreed1,2450839.0,16423,T2,2022-03-31 15:30:41 UTC,50615013,text_extractor,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof. ",False,3.6.0
406310501,mreed1,2450839.0,16423,T4,2022-03-31 15:30:41 UTC,50615013,text_extractor,,False,3.6.0
406310573,not-logged-in-d99e83d72883dfe5c04b,,16423,T2,2022-03-31 15:30:57 UTC,50837429,text_extractor,"Seventh: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of the negro blood, provided that this shall not be construed to prevent ehe living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house. ",False,3.6.0
406310573,not-logged-in-d99e83d72883dfe5c04b,,16423,T4,2022-03-31 15:30:57 UTC,50837429,text_extractor,,False,3.6.0
406312401,not-logged-in-659710ede3e154dc3133,,16423,T2,2022-03-31 15:37:50 UTC,51716825,text_extractor,"F. No persons of any race other than the white race shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants or a  different race domiciled with an owner or tenant.

I. These covenants are to run with the land and shall be binding on all the parties and all persons claiming under them until January 1, 1962, at which time said covenants shall be automatically extended for successive periods of ten years unless by a vote of the marjority of the then owners of the lots it is agreed to change the said covenants in whole or in part.",False,3.6.0
406312401,not-logged-in-659710ede3e154dc3133,,16423,T4,2022-03-31 15:37:50 UTC,51716825,text_extractor,"Transcription contains both the racial covenant (F) and the runs with the land item (I) -- ""marjority"" is from the original.",False,3.6.0
406616121,abracey,2418206.0,16423,T2,2022-04-01 17:27:50 UTC,50614370,text_extractor,,,3.6.0
406616121,abracey,2418206.0,16423,T4,2022-04-01 17:27:50 UTC,50614370,text_extractor,,False,3.6.0
406616399,abracey,2418206.0,16423,T2,2022-04-01 17:29:04 UTC,50723290,text_extractor,"THIRD: That the premises shall not be occupied by negroes
or persons of negro blood; provided that this shall not be constituted to prevent the
living upon the premises of any negro who is employed for domestic purposes by the
occupants of the dwelling house on said land.",False,3.6.0
406616399,abracey,2418206.0,16423,T4,2022-04-01 17:29:04 UTC,50723290,text_extractor,,False,3.6.0
406616521,abracey,2418206.0,16423,T2,2022-04-01 17:29:32 UTC,50614931,text_extractor,,,3.6.0
406616521,abracey,2418206.0,16423,T4,2022-04-01 17:29:32 UTC,50614931,text_extractor,,False,3.6.0
406616703,abracey,2418206.0,16423,T2,2022-04-01 17:30:18 UTC,50722883,text_extractor,,,3.6.0
406616703,abracey,2418206.0,16423,T4,2022-04-01 17:30:18 UTC,50722883,text_extractor,,False,3.6.0
406616871,abracey,2418206.0,16423,T2,2022-04-01 17:31:07 UTC,50614854,text_extractor,"Eleventh: That the premises shall not be occupied by negroes or persons with
negro blood; provided that this shall not be construed so prevent the living upon the premises of
any negro servant whose time is employed for domestic purposes by the occupants *the dwelling house,
together with the family of such servant.",False,3.6.0
406616871,abracey,2418206.0,16423,T4,2022-04-01 17:31:07 UTC,50614854,text_extractor,,False,3.6.0
407064982,abracey,2418206.0,16423,T2,2022-04-04 12:10:45 UTC,50723015,text_extractor,,,3.6.0
407064982,abracey,2418206.0,16423,T4,2022-04-04 12:10:45 UTC,50723015,text_extractor,,False,3.6.0
407065062,abracey,2418206.0,16423,T2,2022-04-04 12:11:40 UTC,51492260,text_extractor,"And second parties as evidenced by the acceptance of this indenture, expressly agree as a part of the
consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white
race, and that right of interment in lot
or any part thereof, shall not be sold or conveyed to any person or
persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent;",False,3.6.0
407065062,abracey,2418206.0,16423,T4,2022-04-04 12:11:40 UTC,51492260,text_extractor,,False,3.6.0
407065237,abracey,2418206.0,16423,T2,2022-04-04 12:13:51 UTC,50723378,text_extractor,"(3) No property or building shall be owned or occupied by the
colored race, except such buildings as may be constructed by the owners and resident of the
property for the uses of their servants",False,3.6.0
407065237,abracey,2418206.0,16423,T4,2022-04-04 12:13:51 UTC,50723378,text_extractor,,False,3.6.0
407065336,abracey,2418206.0,16423,T2,2022-04-04 12:15:08 UTC,51114666,text_extractor,"This property is restricted to
members of the white race",False,3.6.0
407065336,abracey,2418206.0,16423,T4,2022-04-04 12:15:08 UTC,51114666,text_extractor,,False,3.6.0
407065368,abracey,2418206.0,16423,T2,2022-04-04 12:15:41 UTC,51492320,text_extractor,,,3.6.0
407065368,abracey,2418206.0,16423,T4,2022-04-04 12:15:41 UTC,51492320,text_extractor,,False,3.6.0
407108437,achass,2149765.0,16423,T2,2022-04-04 16:34:37 UTC,51492135,text_extractor,"That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed
for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
407108437,achass,2149765.0,16423,T4,2022-04-04 16:34:37 UTC,51492135,text_extractor,This clauses excludes 3 from expiring.,False,3.6.0
407108912,achass,2149765.0,16423,T2,2022-04-04 16:36:46 UTC,50837398,text_extractor,,,3.6.0
407108912,achass,2149765.0,16423,T4,2022-04-04 16:36:46 UTC,50837398,text_extractor,,False,3.6.0
