subject_id,workflow_id,task,reducer,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids,data.aggregation_version
51114815,16423,T4,text_reducer,,,,,,,3.6.0
51114824,16423,T2,text_reducer,"[['And'], ['second'], ['party'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agrees'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent;'], ['and'], ['in'], ['event'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lot'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested'], ['in'], ['the'], ['first'], ['party,'], ['its'], ['successors'], ['or'], ['assigns.']]",1.0,1.0,"And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent; and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first party, its successors or assigns.",[False],[2418206.0],3.6.0
51114824,16423,T4,text_reducer,,,,,,,3.6.0
51114831,16423,T2,text_reducer,"[['And'], ['second'], ['party,'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agrees'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot'], ['-'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent;'], ['and'], ['in'], ['event'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lot'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested'], ['in'], ['the'], ['first'], ['party,'], ['its'], ['successors,'], ['or'], ['assigns']]",1.0,1.0,"And second party, as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race and that right of interment in lot - or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent; and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first party, its successors, or assigns",[False],[2418206.0],3.6.0
51114831,16423,T4,text_reducer,,,,,,,3.6.0
51114833,16423,T2,text_reducer,"[['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['Blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro Blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2149765.0],3.6.0
51114833,16423,T4,text_reducer,,,,,,,3.6.0
51114834,16423,T2,text_reducer,"[['And'], ['second'], ['party,'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agrees'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot'], ['__'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot__'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent;'], ['and'], ['in'], ['event'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lot'], ['--'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested'], ['in'], ['the'], ['first'], ['party,'], ['its'], ['successors'], ['or'], ['assigns.']]",1.0,1.0,"And second party, as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot __ or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot__ be used for the burial of any person of African descent; and in event of the violation of this condition, the right of interment in said lot -- shall thereupon revert to and become vested in the first party, its successors or assigns.",[False],[2182158.0],3.6.0
51114834,16423,T4,text_reducer,,,,,,,3.6.0
51114839,16423,T2,text_reducer,"[['That'], ['the'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['sold,'], ['leased'], ['or'], ['rented'], ['to'], ['any'], ['negro'], ['or'], ['person'], ['of'], ['African'], ['descent.']]",1.0,1.0,"That the said property shall not be sold, leased or rented to any negro or person of African descent.",[False],[2418206.0],3.6.0
51114839,16423,T4,text_reducer,,,,,,,3.6.0
51114841,16423,T2,text_reducer,"[['(Sixth.'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['with'], ['negro'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['whose'], ['time'], ['is'], ['employed'], ['for'], ['domestic'], ['/purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house'], ['together'], ['with'], ['the'], ['family'], ['of'], ['such'], ['servant.']]",1.0,1.0,(Sixth. That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic /purposes by the occupants of the dwelling house together with the family of such servant.,[False],[2180620.0],3.6.0
51114841,16423,T4,text_reducer,"[['Golf'], ['course'], ['neighborhood']]",1.0,1.0,Golf course neighborhood,[False],[2180620.0],3.6.0
51114847,16423,T2,text_reducer,"[['7.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['Blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['Servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"7. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro Blood, provided that this shall not be construed to prevent the living upon the premises of any Negro Servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2448015.0],3.6.0
51114847,16423,T4,text_reducer,,,,,,,3.6.0
51114850,16423,T2,text_reducer,"[['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[1848615.0],3.6.0
51114850,16423,T4,text_reducer,,,,,,,3.6.0
51114854,16423,T2,text_reducer,,,,,,,3.6.0
51114854,16423,T4,text_reducer,,,,,,,3.6.0
51114858,16423,T2,text_reducer,"[['In'], ['the'], ['seventh'], ['bulletin'], ['point,'], ['it'], ['states'], ['that'], ['people'], ['of'], ['African'], ['descent'], ['can'], ['not'], ['be'], ['sold'], ['the'], ['property.']]",1.0,1.0,"In the seventh bulletin point, it states that people of African descent can not be sold the property.",[False],[2465199.0],3.6.0
51114858,16423,T4,text_reducer,"[['The'], ['ninth'], ['bulletin'], ['point,'], ['coins'], ['the'], ['term'], ['""run'], ['with'], ['the'], ['land"".']]",1.0,1.0,"The ninth bulletin point, coins the term ""run with the land"".",[False],[2465199.0],3.6.0
51114861,16423,T2,text_reducer,"[['.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['con-'], ['strued'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,". The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be con- strued to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2180620.0],3.6.0
51114861,16423,T4,text_reducer,,,,,,,3.6.0
51114862,16423,T2,text_reducer,"[['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['tbe'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent;'], ['the'], ['exclusive'], ['right'], ['of'], ['interment'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race'], ['in:']]",1.0,1.0,"said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not tbe sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent; the exclusive right of interment of the dead of the white race in:",[False],[nan],3.6.0
51114862,16423,T4,text_reducer,,,,,,,3.6.0
51114865,16423,T2,text_reducer,"[['That'], ['this'], ['property'], ['shall'], ['not'], ['be'], ['sold'], ['to'], ['anyone'], ['for'], ['the'], ['purpose'], ['of'], ['a'], ['home'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,That this property shall not be sold to anyone for the purpose of a home other than a member of the white race.,[False],[2181624.0],3.6.0
51114865,16423,T4,text_reducer,,,,,,,3.6.0
51114869,16423,T2,text_reducer,,,,,,,3.6.0
51114869,16423,T4,text_reducer,,,,,,,3.6.0
51114870,16423,T2,text_reducer,"[['""The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['coveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.""']]",1.0,1.0,"""The lot hereby conveyed shall not be sold, transferred, coveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.""",[False],[2181624.0],3.6.0
51114870,16423,T4,text_reducer,,,,,,,3.6.0
51114882,16423,T2,text_reducer,,,,,,,3.6.0
51114882,16423,T4,text_reducer,[['1959']],1.0,1.0,1959,[False],[2293010.0],3.6.0
51114888,16423,T2,text_reducer,,,,,,,3.6.0
51114888,16423,T4,text_reducer,,,,,,,3.6.0
51114890,16423,T2,text_reducer,"[['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot'], ['or'], ['any'], ['part'], ['thereof'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent']]",1.0,1.0,"said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent",[False],[2181624.0],3.6.0
51114890,16423,T4,text_reducer,"[['Woodlawn'], ['Cemetery']]",1.0,1.0,Woodlawn Cemetery,[False],[2181624.0],3.6.0
51114891,16423,T2,text_reducer,,,,,,,3.6.0
51114891,16423,T4,text_reducer,,,,,,,3.6.0
51114895,16423,T2,text_reducer,"[['Eighth:', 'Eighth:'], ['That', 'That'], ['the', 'the'], ['lot', 'lot'], ['hereby', 'hereby'], ['conveyed', 'conveyed'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold,', 'sold,'], ['transferred,', 'transferred,'], ['conveyed,', 'conveyed,'], ['leased', 'leased,'], ['or', 'or'], ['rented', 'rented'], ['to', 'to'], ['persons', 'persons'], ['of', 'of'], ['the', 'the'], ['Negro', 'Negro'], ['blood;', 'blood;'], ['provided', 'provided'], ['that', 'that'], ['this', 'this'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['construed', 'construed'], ['to', 'to'], ['prevent', 'prevent'], ['the', 'the'], ['living', 'living'], ['upon', 'upon'], ['the', 'the'], ['premises', 'premises'], ['of', 'of'], ['any', 'any'], ['Negro', 'Negro'], ['servant', 'servant'], ['or', 'or'], ['servants', 'servants'], ['whose', 'whose'], ['time', 'time'], ['shall', 'shall'], ['be', 'be'], ['employed', 'employed'], ['for', 'for'], ['domestic', 'domestic'], ['purposes', 'purposes'], ['only', 'only'], ['by', 'by'], ['the', 'the'], ['occupants', 'occupants'], ['of', 'of'], ['the', 'the'], ['dwelling', 'dwelling'], ['house.', 'house.']]",2.0,1.9824561403508771,"Eighth: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased or rented to persons of the Negro blood; provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.","[False, False]","[nan, 2293010.0]",3.6.0
51114895,16423,T4,text_reducer,"[['2/28/55'], ['$'], ['100']]",1.0,1.0,2/28/55 $ 100,[False],[2293010.0],3.6.0
51114896,16423,T2,text_reducer,,,,,,,3.6.0
51114896,16423,T4,text_reducer,,,,,,,3.6.0
51114902,16423,T2,text_reducer,,,,,,,3.6.0
51114902,16423,T4,text_reducer,"[['The'], ['file'], ['includes'], ['a'], ['Virginia'], ['order'], ['annuling'], ['a'], ['marriage'], ['that'], ['took'], ['place'], ['in'], ['Durham:'], ['""Raymond'], ['Tighe'], ['vs.'], ['White'], ['Race,'], ['Frances'], ['Mangum'], ['Tighe""']]",1.0,1.0,"The file includes a Virginia order annuling a marriage that took place in Durham: ""Raymond Tighe vs. White Race, Frances Mangum Tighe""",[False],[2181624.0],3.6.0
51114915,16423,T2,text_reducer,,,,,,,3.6.0
51114915,16423,T4,text_reducer,,,,,,,3.6.0
51114916,16423,T2,text_reducer,,,,,,,3.6.0
51114916,16423,T4,text_reducer,,,,,,,3.6.0
51114920,16423,T2,text_reducer,,,,,,,3.6.0
51114920,16423,T4,text_reducer,,,,,,,3.6.0
51114932,16423,T2,text_reducer,,,,,,,3.6.0
51114932,16423,T4,text_reducer,"[['Some'], ['blank'], ['pages'], ['in'], ['PDF']]",1.0,1.0,Some blank pages in PDF,[False],[2143993.0],3.6.0
51283900,16423,T2,text_reducer,"[['This'], ['property'], ['shall'], ['be'], ['used'], ['for'], ['residential'], ['purposes'], ['only,'], ['and'], ['no'], ['buildings'], ['other'], ['than'], ['residences,'], ['except'], ['garages'], ['or'], ['outhouses'], ['for'], ['domestic'], ['purposes'], ['shall'], ['be'], ['built'], ['thereon'], ['and'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['member'], ['of'], ['the'], ['Negro'], ['race'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residents'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants.']]",1.0,1.0,"This property shall be used for residential purposes only, and no buildings other than residences, except garages or outhouses for domestic purposes shall be built thereon and said property shall not be owned or occupied by a member of the Negro race except such buildings as may be constructed by the owners and residents for the use of their servants.",[False],[nan],3.6.0
51283900,16423,T4,text_reducer,"[['multiple'], ['lots']]",1.0,1.0,multiple lots,[False],[nan],3.6.0
51283903,16423,T2,text_reducer,"[['8.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2448014.0],3.6.0
51283903,16423,T4,text_reducer,,,,,,,3.6.0
51283905,16423,T2,text_reducer,"[['Any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persona'], ['of'], ['African'], ['decent,'], ['not'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent.']]",1.0,1.0,"Any part thereof, shall not be sold or conveyed to any person or persona of African decent, not shall any portion of said lot be used for the burial of any person of African descent.",[False],[2465204.0],3.6.0
51283905,16423,T4,text_reducer,,,,,,,3.6.0
51283906,16423,T2,text_reducer,"[['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2465204.0],3.6.0
51283906,16423,T4,text_reducer,,,,,,,3.6.0
51283908,16423,T2,text_reducer,,,,,,,3.6.0
51283908,16423,T4,text_reducer,,,,,,,3.6.0
51283909,16423,T2,text_reducer,"[['The'], ['above'], ['property'], ['is'], ['subject'], ['to'], ['the'], ['following'], ['restrictive'], ['covenants:'], ['FIRST:'], ['Used'], ['for'], ['white'], ['residential'], ['purposes'], ['only']]",1.0,1.0,The above property is subject to the following restrictive covenants: FIRST: Used for white residential purposes only,[False],[2418206.0],3.6.0
51283909,16423,T4,text_reducer,,,,,,,3.6.0
51283915,16423,T2,text_reducer,"[['And'], ['the'], ['second'], ['party'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agrees'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent'], ['and'], ['in'], ['event'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lot'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested'], ['in'], ['the'], ['first'], ['party,'], ['its'], ['successors'], ['or'], ['assigns.']]",1.0,1.0,"And the second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first party, its successors or assigns.",[False],[nan],3.6.0
51283915,16423,T4,text_reducer,"[['This'], ['has'], ['an'], ['automatic'], ['reversion!'], ['Meaning'], ['that'], ['if'], ['someone'], ['tried'], ['to'], ['sell'], ['the'], ['burial'], ['plot'], ['in'], ['violation'], ['of'], ['the'], ['covenant,'], ['it'], ['would'], ['automatically'], ['revert'], ['to'], ['the'], ['original'], ['owner.']]",1.0,1.0,"This has an automatic reversion! Meaning that if someone tried to sell the burial plot in violation of the covenant, it would automatically revert to the original owner.",[False],[nan],3.6.0
51283919,16423,T2,text_reducer,,,,,,,3.6.0
51283919,16423,T4,text_reducer,"[['Jessie'], ['T.'], ['White'], ['is'], ['notary']]",1.0,1.0,Jessie T. White is notary,[False],[2182151.0],3.6.0
51283921,16423,T2,text_reducer,,,,,,,3.6.0
51283921,16423,T4,text_reducer,,,,,,,3.6.0
51283924,16423,T2,text_reducer,,,,,,,3.6.0
51283924,16423,T4,text_reducer,,,,,,,3.6.0
51283925,16423,T2,text_reducer,"[['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent']]",1.0,1.0,"said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent",[False],[2181624.0],3.6.0
51283925,16423,T4,text_reducer,,,,,,,3.6.0
51283926,16423,T2,text_reducer,"[['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2465206.0],3.6.0
51283926,16423,T4,text_reducer,,,,,,,3.6.0
